movie_id,title,full_title,year,imdb_url,url_title
552,Species,Species (1995),1995,http://us.imdb.com/M/title-exact?Species%20(1995),Species (1995)
553,"Walk in the Clouds, A","Walk in the Clouds, A (1995)",1995,"http://us.imdb.com/M/title-exact?Walk%20in%20the%20Clouds,%20A%20(1995)","Walk in the Clouds, A (1995)"
554,Waterworld,Waterworld (1995),1995,http://us.imdb.com/M/title-exact?Waterworld%20(1995),Waterworld (1995)
555,White Man's Burden,White Man's Burden (1995),1995,http://us.imdb.com/M/title-exact?White%20Man's%20Burden%20(1995),White Man's Burden (1995)
556,Wild Bill,Wild Bill (1995),1995,http://us.imdb.com/M/title-exact?Wild%20Bill%20(1995),Wild Bill (1995)
557,Farinelli: il castrato,Farinelli: il castrato (1994),1994,http://us.imdb.com/M/title-exact?Farinelli:%20il%20castrato%20(1994),Farinelli: il castrato (1994)
558,Heavenly Creatures,Heavenly Creatures (1994),1994,http://us.imdb.com/M/title-exact?Heavenly%20Creatures%20(1994),Heavenly Creatures (1994)
559,Interview with the Vampire,Interview with the Vampire (1994),1994,http://us.imdb.com/M/title-exact?Interview%20with%20the%20Vampire%20(1994),Interview with the Vampire (1994)
560,"Kid in King Arthur's Court, A","Kid in King Arthur's Court, A (1995)",1995,"http://us.imdb.com/M/title-exact?Kid%20in%20King%20Arthur's%20Court,%20A%20(1995)","Kid in King Arthur's Court, A (1995)"
561,Mary Shelley's Frankenstein,Mary Shelley's Frankenstein (1994),1994,http://us.imdb.com/M/title-exact?Mary%20Shelley's%20Frankenstein%20(1994),Mary Shelley's Frankenstein (1994)
562,"Quick and the Dead, The","Quick and the Dead, The (1995)",1995,"http://us.imdb.com/M/title-exact?Quick%20and%20the%20Dead,%20The%20(1995)","Quick and the Dead, The (1995)"
563,Stephen King's The Langoliers,Stephen King's The Langoliers (1995),1995,"http://us.imdb.com/M/title-exact?%22Langoliers,%20The%22%20(1995)%20(mini)","""Langoliers, The"" (1995) (mini)"
564,Tales from the Hood,Tales from the Hood (1995),1995,http://us.imdb.com/M/title-exact?Tales%20from%20the%20Hood%20(1995),Tales from the Hood (1995)
565,Village of the Damned,Village of the Damned (1995),1995,http://us.imdb.com/M/title-exact?Village%20of%20the%20Damned%20(1995),Village of the Damned (1995)
566,Clear and Present Danger,Clear and Present Danger (1994),1994,http://us.imdb.com/M/title-exact?Clear%20and%20Present%20Danger%20(1994),Clear and Present Danger (1994)
567,Wes Craven's New Nightmare,Wes Craven's New Nightmare (1994),1994,http://us.imdb.com/M/title-exact?Wes%20Craven's%20New%20Nightmare%20(1994),Wes Craven's New Nightmare (1994)
568,Speed,Speed (1994),1994,http://us.imdb.com/M/title-exact?Speed%20(1994/I),Speed (1994/I)
569,Wolf,Wolf (1994),1994,http://us.imdb.com/M/title-exact?Wolf%20(1994),Wolf (1994)
570,Wyatt Earp,Wyatt Earp (1994),1994,http://us.imdb.com/M/title-exact?Wyatt%20Earp%20(1994),Wyatt Earp (1994)
571,Another Stakeout,Another Stakeout (1993),1993,http://us.imdb.com/M/title-exact?Another%20Stakeout%20(1993),Another Stakeout (1993)
572,Blown Away,Blown Away (1994),1994,http://us.imdb.com/M/title-exact?Blown%20Away%20(1994),Blown Away (1994)
573,Body Snatchers,Body Snatchers (1993),1993,http://us.imdb.com/M/title-exact?Body%20Snatchers%20(1993),Body Snatchers (1993)
574,Boxing Helena,Boxing Helena (1993),1993,http://us.imdb.com/M/title-exact?Boxing%20Helena%20(1993),Boxing Helena (1993)
575,City Slickers II: The Legend of Curly's Gold,City Slickers II: The Legend of Curly's Gold (1994),1994,http://us.imdb.com/M/title-exact?City%20Slickers%20II:%20The%20Legend%20of%20Curly's%20Gold%20(1994),City Slickers II: The Legend of Curly's Gold (1994)
576,Cliffhanger,Cliffhanger (1993),1993,http://us.imdb.com/M/title-exact?Cliffhanger%20(1993),Cliffhanger (1993)
577,Coneheads,Coneheads (1993),1993,http://us.imdb.com/M/title-exact?Coneheads%20(1993),Coneheads (1993)
578,Demolition Man,Demolition Man (1993),1993,http://us.imdb.com/M/title-exact?Demolition%20Man%20(1993),Demolition Man (1993)
579,Fatal Instinct,Fatal Instinct (1993),1993,http://us.imdb.com/M/title-exact?Fatal%20Instinct%20(1993),Fatal Instinct (1993)
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The","Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",1995,"http://us.imdb.com/M/title-exact?Englishman%20Who%20Went%20Up%20a%20Hill,%20But%20Came%20Down%20a%20Mountain,%20The%20(1995)","Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)"
581,Kalifornia,Kalifornia (1993),1993,http://us.imdb.com/M/title-exact?Kalifornia%20(1993),Kalifornia (1993)
582,"Piano, The","Piano, The (1993)",1993,"http://us.imdb.com/M/title-exact?Piano,%20The%20(1993)","Piano, The (1993)"
583,Romeo Is Bleeding,Romeo Is Bleeding (1993),1993,http://us.imdb.com/M/title-exact?Romeo%20Is%20Bleeding%20(1993),Romeo Is Bleeding (1993)
584,"Secret Garden, The","Secret Garden, The (1993)",1993,"http://us.imdb.com/M/title-exact?Secret%20Garden,%20The%20(1993)","Secret Garden, The (1993)"
585,Son in Law,Son in Law (1993),1993,http://us.imdb.com/M/title-exact?Son%20in%20Law%20(1993),Son in Law (1993)
586,Terminal Velocity,Terminal Velocity (1994),1994,http://us.imdb.com/M/title-exact?Terminal%20Velocity%20(1994),Terminal Velocity (1994)
587,"Hour of the Pig, The","Hour of the Pig, The (1993)",1993,"http://us.imdb.com/M/title-exact?Hour%20of%20the%20Pig,%20The%20(1993)","Hour of the Pig, The (1993)"
588,Beauty and the Beast,Beauty and the Beast (1991),1991,http://us.imdb.com/M/title-exact?Beauty%20and%20the%20Beast%20(1991),Beauty and the Beast (1991)
589,"Wild Bunch, The","Wild Bunch, The (1969)",1969,"http://us.imdb.com/M/title-exact?Wild%20Bunch,%20The%20(1969)","Wild Bunch, The (1969)"
590,Hellraiser: Bloodline,Hellraiser: Bloodline (1996),1996,http://us.imdb.com/M/title-exact?Hellraiser:%20Bloodline%20(1996),Hellraiser: Bloodline (1996)
591,Primal Fear,Primal Fear (1996),1996,http://us.imdb.com/M/title-exact?Primal%20Fear%20(1996),Primal Fear (1996)
592,True Crime,True Crime (1995),1995,http://us.imdb.com/M/title-exact?True%20Crime%20(1995),True Crime (1995)
593,Stalingrad,Stalingrad (1993),1993,http://us.imdb.com/M/title-exact?Stalingrad%20(1993),Stalingrad (1993)
594,Heavy,Heavy (1995),1995,http://us.imdb.com/M/title-exact?Heavy%20(1995),Heavy (1995)
595,"Fan, The","Fan, The (1996)",1996,"http://us.imdb.com/M/title-exact?Fan,%20The%20(1996)","Fan, The (1996)"
596,"Hunchback of Notre Dame, The","Hunchback of Notre Dame, The (1996)",1996,"http://us.imdb.com/M/title-exact?Hunchback%20of%20Notre%20Dame,%20The%20(1996)","Hunchback of Notre Dame, The (1996)"
597,Eraser,Eraser (1996),1996,http://us.imdb.com/M/title-exact?Eraser%20(1996),Eraser (1996)
598,"Big Squeeze, The","Big Squeeze, The (1996)",1996,"http://us.imdb.com/M/title-exact?Big%20Squeeze,%20The%20(1996)","Big Squeeze, The (1996)"
599,Police Story 4: Project S (Chao ji ji hua),Police Story 4: Project S (Chao ji ji hua) (1993),1993,http://us.imdb.com/M/title-exact?Project%20S%20(1993),Project S (1993)
600,Daniel Defoe's Robinson Crusoe,Daniel Defoe's Robinson Crusoe (1996),1996,http://us.imdb.com/M/title-exact?Robinson%20Crusoe%20(1996),Robinson Crusoe (1996)
601,For Whom the Bell Tolls,For Whom the Bell Tolls (1943),1943,http://us.imdb.com/M/title-exact?For%20Whom%20the%20Bell%20Tolls%20(1943),For Whom the Bell Tolls (1943)
602,"American in Paris, An","American in Paris, An (1951)",1951,"http://us.imdb.com/M/title-exact?American%20in%20Paris,%20An%20(1951)","American in Paris, An (1951)"
603,Rear Window,Rear Window (1954),1954,http://us.imdb.com/M/title-exact?Rear%20Window%20(1954),Rear Window (1954)
604,It Happened One Night,It Happened One Night (1934),1934,http://us.imdb.com/M/title-exact?It%20Happened%20One%20Night%20(1934),It Happened One Night (1934)
605,Meet Me in St. Louis,Meet Me in St. Louis (1944),1944,http://us.imdb.com/M/title-exact?Meet%20Me%20in%20St.%20Louis%20(1944),Meet Me in St. Louis (1944)
606,All About Eve,All About Eve (1950),1950,http://us.imdb.com/M/title-exact?All%20About%20Eve%20(1950),All About Eve (1950)
607,Rebecca,Rebecca (1940),1940,http://us.imdb.com/M/title-exact?Rebecca%20(1940),Rebecca (1940)
608,Spellbound,Spellbound (1945),1945,http://us.imdb.com/M/title-exact?Spellbound%20(1945),Spellbound (1945)
609,Father of the Bride,Father of the Bride (1950),1950,http://us.imdb.com/M/title-exact?Father%20of%20the%20Bride%20(1950),Father of the Bride (1950)
610,Gigi,Gigi (1958),1958,http://us.imdb.com/M/title-exact?Gigi%20(1958),Gigi (1958)
611,Laura,Laura (1944),1944,http://us.imdb.com/M/title-exact?Laura%20(1944),Laura (1944)
612,Lost Horizon,Lost Horizon (1937),1937,http://us.imdb.com/M/title-exact?Lost%20Horizon%20(1937),Lost Horizon (1937)
613,My Man Godfrey,My Man Godfrey (1936),1936,http://us.imdb.com/M/title-exact?My%20Man%20Godfrey%20(1936),My Man Godfrey (1936)
614,Giant,Giant (1956),1956,http://us.imdb.com/M/title-exact?Giant%20(1956),Giant (1956)
615,"39 Steps, The","39 Steps, The (1935)",1935,"http://us.imdb.com/M/title-exact?39%20Steps,%20The%20(1935)","39 Steps, The (1935)"
616,Night of the Living Dead,Night of the Living Dead (1968),1968,http://us.imdb.com/M/title-exact?Night%20of%20the%20Living%20Dead%20(1968),Night of the Living Dead (1968)
617,"Blue Angel, The (Blaue Engel, Der)","Blue Angel, The (Blaue Engel, Der) (1930)",1930,"http://us.imdb.com/M/title-exact?Blaue%20Engel,%20Der%20(1930)","Blaue Engel, Der (1930)"
618,Picnic,Picnic (1955),1955,http://us.imdb.com/M/title-exact?Picnic%20(1955),Picnic (1955)
619,Extreme Measures,Extreme Measures (1996),1996,http://us.imdb.com/M/title-exact?Extreme%20Measures%20(1996),Extreme Measures (1996)
620,"Chamber, The","Chamber, The (1996)",1996,"http://us.imdb.com/M/title-exact?Chamber,%20The%20(1996)","Chamber, The (1996)"
621,"Davy Crockett, King of the Wild Frontier","Davy Crockett, King of the Wild Frontier (1955)",1955,http://us.imdb.com/M/title-exact?Davy%20Crockett%2C%20King%20of%20the%20Wild%20Frontier%20%281955%29,"Davy Crockett, King of the Wild Frontier (1955)"
622,Swiss Family Robinson,Swiss Family Robinson (1960),1960,http://us.imdb.com/M/title-exact?Swiss%20Family%20Robinson%20(1960),Swiss Family Robinson (1960)
623,Angels in the Outfield,Angels in the Outfield (1994),1994,http://us.imdb.com/M/title-exact?Angels%20in%20the%20Outfield%20(1994),Angels in the Outfield (1994)
624,"Three Caballeros, The","Three Caballeros, The (1945)",1945,"http://us.imdb.com/M/title-exact?Three%20Caballeros,%20The%20(1945)","Three Caballeros, The (1945)"
625,"Sword in the Stone, The","Sword in the Stone, The (1963)",1963,"http://us.imdb.com/M/title-exact?Sword%20in%20the%20Stone,%20The%20(1963)","Sword in the Stone, The (1963)"
626,So Dear to My Heart,So Dear to My Heart (1949),1949,http://us.imdb.com/Title?So+Dear+to+My+Heart+(1949),So Dear to My Heart (1949)
627,Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves (1991),1991,http://us.imdb.com/Title?Robin+Hood%3A+Prince+of+Thieves+(1991),Robin Hood%3A Prince of Thieves (1991)
628,Sleepers,Sleepers (1996),1996,http://us.imdb.com/M/title-exact?Sleepers%20(1996),Sleepers (1996)
629,Victor/Victoria,Victor/Victoria (1982),1982,http://us.imdb.com/M/title-exact?Victor/Victoria%20%281982%29,Victor/Victoria (1982)
630,"Great Race, The","Great Race, The (1965)",1965,"http://us.imdb.com/M/title-exact?Great%20Race,%20The%20(1965)","Great Race, The (1965)"
631,"Crying Game, The","Crying Game, The (1992)",1992,"http://us.imdb.com/M/title-exact?Crying%20Game,%20The%20(1992)","Crying Game, The (1992)"
632,Sophie's Choice,Sophie's Choice (1982),1982,http://us.imdb.com/M/title-exact?Sophie's%20Choice%20(1982),Sophie's Choice (1982)
633,"Christmas Carol, A","Christmas Carol, A (1938)",1938,"http://us.imdb.com/M/title-exact?Christmas%20Carol,%20A%20(1938)","Christmas Carol, A (1938)"
634,Microcosmos: Le peuple de l'herbe,Microcosmos: Le peuple de l'herbe (1996),1996,http://us.imdb.com/M/title-exact?Microcosmos%3A%20Le%20peuple%20de%20l%27herbe%20%281996%29,Microcosmos: Le peuple de l'herbe (1996)
635,"Fog, The","Fog, The (1980)",1980,"http://us.imdb.com/M/title-exact?Fog,%20The%20(1980)","Fog, The (1980)"
636,Escape from New York,Escape from New York (1981),1981,http://us.imdb.com/M/title-exact?Escape%20from%20New%20York%20(1981),Escape from New York (1981)
637,"Howling, The","Howling, The (1981)",1981,"http://us.imdb.com/M/title-exact?Howling,%20The%20(1981)","Howling, The (1981)"
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)","Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1982,"http://us.imdb.com/M/title-exact?Retour%20de%20Martin%20Guerre,%20Le%20(1982)","Retour de Martin Guerre, Le (1982)"
639,"Tin Drum, The (Blechtrommel, Die)","Tin Drum, The (Blechtrommel, Die) (1979)",1979,"http://us.imdb.com/M/title-exact?Blechtrommel,%20Die%20(1979)","Blechtrommel, Die (1979)"
640,"Cook the Thief His Wife & Her Lover, The","Cook the Thief His Wife & Her Lover, The (1989)",1989,"http://us.imdb.com/M/title-exact?Cook%20the%20Thief%20His%20Wife%20&%20Her%20Lover,%20The%20(1989)","Cook the Thief His Wife & Her Lover, The (1989)"
641,Paths of Glory,Paths of Glory (1957),1957,http://us.imdb.com/M/title-exact?Paths%20of%20Glory%20(1957),Paths of Glory (1957)
642,"Grifters, The","Grifters, The (1990)",1990,"http://us.imdb.com/M/title-exact?Grifters,%20The%20(1990)","Grifters, The (1990)"
643,The Innocent,The Innocent (1994),1994,"http://us.imdb.com/M/title-exact?Innocent,%20The%20(1994)%20(TV)","Innocent, The (1994) (TV)"
644,"Thin Blue Line, The","Thin Blue Line, The (1988)",1988,"http://us.imdb.com/M/title-exact?Thin%20Blue%20Line,%20The%20(1988)","Thin Blue Line, The (1988)"
645,Paris Is Burning,Paris Is Burning (1990),1990,http://us.imdb.com/M/title-exact?Paris%20Is%20Burning%20(1990),Paris Is Burning (1990)
646,Once Upon a Time in the West,Once Upon a Time in the West (1969),1969,http://us.imdb.com/M/title-exact?C'era%20una%20volta%20il%20west%20(1969),C'era una volta il west (1969)
647,Ran,Ran (1985),1985,http://us.imdb.com/M/title-exact?Ran%20(1985),Ran (1985)
648,"Quiet Man, The","Quiet Man, The (1952)",1952,"http://us.imdb.com/M/title-exact?Quiet%20Man,%20The%20(1952)","Quiet Man, The (1952)"
649,Once Upon a Time in America,Once Upon a Time in America (1984),1984,http://us.imdb.com/M/title-exact?Once%20Upon%20a%20Time%20in%20America%20(1984),Once Upon a Time in America (1984)
650,"Seventh Seal, The (Sjunde inseglet, Det)","Seventh Seal, The (Sjunde inseglet, Det) (1957)",1957,"http://us.imdb.com/M/title-exact?Sjunde%20inseglet,%20Det%20(1957)","Sjunde inseglet, Det (1957)"
651,Glory,Glory (1989),1989,http://us.imdb.com/M/title-exact?Glory%20(1989),Glory (1989)
652,Rosencrantz and Guildenstern Are Dead,Rosencrantz and Guildenstern Are Dead (1990),1990,http://us.imdb.com/M/title-exact?Rosencrantz%20and%20Guildenstern%20Are%20Dead%20(1990),Rosencrantz and Guildenstern Are Dead (1990)
653,Touch of Evil,Touch of Evil (1958),1958,http://us.imdb.com/M/title-exact?Touch%20of%20Evil%20(1958),Touch of Evil (1958)
654,Chinatown,Chinatown (1974),1974,http://us.imdb.com/M/title-exact?Chinatown%20(1974),Chinatown (1974)
655,Stand by Me,Stand by Me (1986),1986,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),Stand by Me (1986)
656,M,M (1931),1931,http://us.imdb.com/M/title-exact?M%20(1931),M (1931)
657,"Manchurian Candidate, The","Manchurian Candidate, The (1962)",1962,"http://us.imdb.com/M/title-exact?Manchurian%20Candidate,%20The%20(1962)","Manchurian Candidate, The (1962)"
658,Pump Up the Volume,Pump Up the Volume (1990),1990,http://us.imdb.com/M/title-exact?Pump%20Up%20the%20Volume%20(1990),Pump Up the Volume (1990)
659,Arsenic and Old Lace,Arsenic and Old Lace (1944),1944,http://us.imdb.com/M/title-exact?Arsenic%20and%20Old%20Lace%20(1944),Arsenic and Old Lace (1944)
660,Fried Green Tomatoes,Fried Green Tomatoes (1991),1991,http://us.imdb.com/M/title-exact?Fried%20Green%20Tomatoes%20at%20the%20Whistle%20Stop%20Cafe%20(1991),Fried Green Tomatoes at the Whistle Stop Cafe (1991)
661,High Noon,High Noon (1952),1952,http://us.imdb.com/M/title-exact?High%20Noon%20(1952),High Noon (1952)
662,Somewhere in Time,Somewhere in Time (1980),1980,http://us.imdb.com/M/title-exact?Somewhere%20in%20Time%20(1980),Somewhere in Time (1980)
663,Being There,Being There (1979),1979,http://us.imdb.com/M/title-exact?Being%20There%20(1979),Being There (1979)
664,"Paris, Texas","Paris, Texas (1984)",1984,"http://us.imdb.com/M/title-exact?Paris,%20Texas%20(1984)","Paris, Texas (1984)"
665,Alien 3,Alien 3 (1992),1992,http://us.imdb.com/M/title-exact?Alien%203%20(1992),Alien 3 (1992)
666,Blood For Dracula (Andy Warhol's Dracula),Blood For Dracula (Andy Warhol's Dracula) (1974),1974,http://us.imdb.com/M/title-exact?Andy%20Warhol's%20Dracula%20(1974),Andy Warhol's Dracula (1974)
667,Audrey Rose,Audrey Rose (1977),1977,http://us.imdb.com/M/title-exact?Audrey%20Rose%20(1977),Audrey Rose (1977)
668,Blood Beach,Blood Beach (1981),1981,http://us.imdb.com/M/title-exact?Blood%20Beach%20(1981),Blood Beach (1981)
669,Body Parts,Body Parts (1991),1991,http://us.imdb.com/M/title-exact?Body%20Parts%20(1991),Body Parts (1991)
670,Body Snatchers,Body Snatchers (1993),1993,http://us.imdb.com/M/title-exact?Body%20Snatchers%20(1993),Body Snatchers (1993)
671,Bride of Frankenstein,Bride of Frankenstein (1935),1935,http://us.imdb.com/M/title-exact?Bride%20of%20Frankenstein%20(1935),Bride of Frankenstein (1935)
672,Candyman,Candyman (1992),1992,http://us.imdb.com/M/title-exact?Candyman%20(1992),Candyman (1992)
673,Cape Fear,Cape Fear (1962),1962,http://us.imdb.com/M/title-exact?Cape%20Fear%20(1962),Cape Fear (1962)
674,Cat People,Cat People (1982),1982,http://us.imdb.com/M/title-exact?Cat%20People%20(1982),Cat People (1982)
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens)","Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",1922,"http://us.imdb.com/M/title-exact?Nosferatu,%20eine%20Symphonie%20des%20Grauens%20(1922)","Nosferatu, eine Symphonie des Grauens (1922)"
676,"Crucible, The","Crucible, The (1996)",1996,"http://us.imdb.com/M/title-exact?Crucible,%20The%20(1996)","Crucible, The (1996)"
677,Fire on the Mountain,Fire on the Mountain (1996),1996,http://us.imdb.com/M/title-exact?Fire%20on%20the%20Mountain%20(1996),Fire on the Mountain (1996)
678,Volcano,Volcano (1997),1997,http://us.imdb.com/M/title-exact?Volcano%20%281997%29,Volcano (1997)
679,Conan the Barbarian,Conan the Barbarian (1981),1981,http://us.imdb.com/M/title-exact?Conan+the+Barbarian+(1981),Conan+the+Barbarian+(1981)
680,Kull the Conqueror,Kull the Conqueror (1997),1997,http://us.imdb.com/M/title-exact?Kull+the+Conqueror+(1997),Kull+the+Conqueror+(1997)
681,Wishmaster,Wishmaster (1997),1997,http://us.imdb.com/M/title-exact?Wishmaster+(1997),Wishmaster+(1997)
682,I Know What You Did Last Summer,I Know What You Did Last Summer (1997),1997,http://us.imdb.com/M/title-exact?I+Know+What+You+Did+Last+Summer+(1997),I+Know+What+You+Did+Last+Summer+(1997)
683,Rocket Man,Rocket Man (1997),1997,http://us.imdb.com/M/title-exact?Rocket+Man+(1997),Rocket+Man+(1997)
